Project Code,Process ID,Sample ID,Field ID,BIN,Catalog Num,COI-5P Seq. Length,COI-5P Trace Count,COI-5P Accession,COII Seq. Length,COII Trace Count,COII Accession,Image Count,Barcode Compliant,Contamination,Stop Codon,Flagged Record,Collection Date,Identification,Life Stage,Extra Info,Voucher Type,Institution,Notes,Phylum,Class,Order,Family,Subfamily,Tribe,Genus,Species,Subspecies,Identifier,Identifier Email,Identification Method,Taxonomy Notes,Collectors,Collection Date,Country/Ocean,State/Province,Region,Sector,Exact Site,Lat,Lon,Elev,Depth,Elevation Precision,Depth Precision,GPS Source,Coordinate Accuracy,Event Time,Collection Date Accuracy,Habitat,Sampling Protocol,Collection Notes,Site Code,Collection Event ID
NBPSI,NBPSI327-13,KG01_COIF,KG01_COIF,BOLD:ACJ5631,,609[0n],,,561[0n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,"D. Currie, P. Schaefer",13-Jul-10,Canada,Manitoba,Churchill,,Churchill,58.734,-93.798,,,,,,,,,,,,,
NBPSI,NBPSI329-13,KG03_COIF,KG03_COIF,BOLD:ACJ5631,,609[0n],,,561[0n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,"D. Currie, P. Schaefer",09-Jul-10,Canada,Manitoba,Churchill,,Churchill,58.736,-93.798,,,,,,,,,,,,,
NBPSI,NBPSI330-13,KG04_COIF,KG04_COIF,BOLD:ACJ5631,,609[0n],,,561[0n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,"D. Currie, P. Schaefer",09-Jul-10,Canada,Manitoba,Churchill,,Churchill,58.736,-93.798,,,,,,,,,,,,,
NBPSI,NBPSI331-13,KG05_COIF,KG05_COIF,BOLD:ACE4392,,609[0n],,,561[4n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,"D. Currie, P. Schaefer",09-Jul-10,Canada,Manitoba,Churchill,,Churchill,58.736,-93.798,,,,,,,,,,,,,
NBPSI,NBPSI332-13,KG06_COIF,KG06_COIF,BOLD:ACJ5631,,609[0n],,,561[2n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,"D. Currie, P. Schaefer",13-Jul-10,Canada,Manitoba,Churchill,,Churchill,58.722,-93.84,,,,,,,,,,,,,
NBPSI,NBPSI333-13,KG07_COIF,KG07_COIF,BOLD:ACJ5631,,609[0n],,,561[0n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,"D. Currie, P. Schaefer",13-Jul-10,Canada,Manitoba,Churchill,,Churchill,58.722,-93.84,,,,,,,,,,,,,
NBPSI,NBPSI334-13,KG08_COIF,KG08_COIF,BOLD:ACJ5631,,609[0n],,,561[2n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,19-Jul-10,Canada,Nunavut,,Iqaluit,,63.7905,-68.5655,,,,,,,,,,,,,
NBPSI,NBPSI335-13,KG09_COIF,KG09_COIF,BOLD:ACJ5631,,609[0n],,,561[3n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,19-Jul-10,Canada,Nunavut,,Iqaluit,,63.7592,-68.4577,,,,,,,,,,,,,
NBPSI,NBPSI328-13,KG92_COIF,KG02_COIF,BOLD:ACJ5631,,609[0n],,,561[0n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,19-Jul-10,Canada,Nunavut,,Iqaluit,,63.7592,-68.4577,,,,,,,,,,,,,
NBPSI,NBPSI012-11,MaTest_ChuE_02,MaTest_ChuE_02,BOLD:AAA4121,,658[0n],2,,0[n],,,1,Yes,,,,02-Jul-10,Simulium vittatum,A,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium vittatum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,24-Jul-10,Canada,Nunavut,,Iqaluit,,63.7935,-68.5663,,,,,,,,,,,,,
NBPSI,NBPSI014-11,MaTest_ChuL_02,MaTest_ChuL_02,BOLD:AAA1697,,658[0n],2,,0[n],,,1,Yes,,,,09-Jul-10,Simulium rostratum,A,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium rostratum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,19-Jul-10,Canada,Nunavut,,Iqaluit,,63.7592,-68.4577,,,,,,,,,,,,,
NBPSI,NBPSI019-11,MaTest_Goo_01,MaTest_Goo_01,BOLD:AAB7514,,658[0n],2,,0[n],,,1,Yes,,,,15-Jun-10,Stegopterna mutata/diplomutata,A,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna mutata/diplomutata,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,19-Jul-10,Canada,Nunavut,,Iqaluit,,63.7905,-68.5655,,,,,,,,,,,,,
NBPSI,NBPSI020-11,MaTest_Goo_02,MaTest_Goo_02,BOLD:AAB7512,,658[0n],2,,0[n],,,1,Yes,,,,18-Jun-10,Stegopterna mutata/diplomutata,A,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna mutata/diplomutata,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,19-Jul-10,Canada,Nunavut,,Iqaluit,,63.7905,-68.5655,,,,,,,,,,,,,
NBPSI,NBPSI007-11,MaTest_MooE_01,MaTest_MooE_01,BOLD:ACZ4859,,658[0n],2,,0[n],,,1,Yes,,,,16-Jun-10,Simulium decorum,A,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium decorum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,24-Jul-10,Canada,Nunavut,,Iqaluit,,63.7935,-68.5663,,,,,,,,,,,,,
NBPSI,NBPSI008-11,MaTest_MooE_02,MaTest_MooE_02,BOLD:ACZ4859,,658[0n],2,,0[n],,,1,Yes,,,,16-Jun-10,Simulium decorum,A,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium decorum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,23-Jul-10,Canada,Nunavut,,Iqaluit,,63.7433,-68.5697,,,,,,,,,,,,,
NBPSI,NBPSI009-11,MaTest_MooL_01,MaTest_MooL_01,BOLD:AAV8851,,654[0n],2,,0[n],,,1,Yes,,,,21-Jun-10,Simulium luggeri,A,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium luggeri,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,22-Jul-10,Canada,Nunavut,,Iqaluit,,63.757,-68.4738,,,,,,,,,,,,,
NBPSI,NBPSI010-11,MaTest_MooL_02,MaTest_MooL_02,BOLD:AAV8839,,658[0n],2,,0[n],,,1,Yes,,,,21-Jun-10,Simulium rugglesi,A,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium rugglesi,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,22-Jul-10,Canada,Nunavut,,Iqaluit,,63.757,-68.4738,,,,,,,,,,,,,
NBPSI,NBPSI021-11,MaTest_Sch_01,MaTest_Sch_01,BOLD:AAG7032,,658[0n],2,,0[n],,,1,Yes,,,,06-Jul-10,Prosimulium mixtum,A,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Prosimuliini,Prosimulium,Prosimulium mixtum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,19-Jul-10,Canada,Nunavut,,Iqaluit,,63.7905,-68.5655,,,,,,,,,,,,,
NBPSI,NBPSI022-11,MaTest_Sch_02,MaTest_Sch_02,BOLD:AAB5899,,658[0n],2,,0[n],,,1,Yes,,,,03-Jul-10,Simulium murmanum,A,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium murmanum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,18-Jul-10,Canada,Nunavut,,Iqaluit,,63.7905,-68.5674,,,,,,,,,,,,,
NBPSI,NBPSI337-13,MO01_COIF,MO01_COIF,BOLD:AAD8486,,608[0n],,,561[1n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,19-Jul-10,Canada,Nunavut,,Iqaluit,,63.751,-68.4723,,,,,,,,,,,,,
NBPSI,NBPSI338-13,MO02_COIF,MO02_COIF,BOLD:AAD8486,,608[0n],,,561[2n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,20-Jul-10,Canada,Nunavut,,Iqaluit,,63.7563,-68.577,,,,,,,,,,,,,
NBPSI,NBPSI339-13,MO03_COIF,MO03_COIF,BOLD:AAD8486,,608[0n],,,561[0n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,20-Jul-10,Canada,Nunavut,,Iqaluit,,63.7563,-68.577,,,,,,,,,,,,,
NBPSI,NBPSI340-13,MO04_COIF,MO04_COIF,BOLD:AAD8486,,608[0n],,,561[2n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,20-Jul-10,Canada,Nunavut,,Iqaluit,,63.7563,-68.577,,,,,,,,,,,,,
NBPSI,NBPSI113-11,Moo_Hedec_01,Moo_Hedec_01,BOLD:AAC3678,,658[0n],4,,0[n],,,1,Yes,,,,18-Jun-10,Helodon decemarticulatus,A,15-18 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Helodon,Helodon decemarticulatus,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,22-Jul-10,Canada,Nunavut,,Iqaluit,,63.757,-68.4738,,,,,,,,,,,,,
NBPSI,NBPSI112-11,Moo_Sicon_01,Moo_Sicon_01,BOLD:AAL8152,,658[0n],4,,0[n],,,1,Yes,,,,24-Jun-10,Simulium congareenarum,A,21-24 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium congareenarum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,22-Jul-10,Canada,Nunavut,,Iqaluit,,63.757,-68.4738,,,,,,,,,,,,,
NBPSI,NBPSI097-11,Moo_Sicro_01,Moo_Sicro_01,BOLD:AAB9222,,658[0n],4,,0[n],,,1,Yes,,,,24-Jun-10,Simulium croxtoni,I,24 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium croxtoni,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,22-Jul-10,Canada,Nunavut,,Iqaluit,,63.757,-68.4738,,,,,,,,,,,,,
NBPSI,NBPSI098-11,Moo_Sicro_02,Moo_Sicro_02,BOLD:AAB9222,,658[0n],4,,0[n],,,1,Yes,,,,24-Jun-10,Simulium croxtoni,I,24 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium croxtoni,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,19-Jul-10,Canada,Nunavut,,Iqaluit,,63.7811,-68.5509,,,,,,,,,,,,,
NBPSI,NBPSI099-11,Moo_Sicro_03,Moo_Sicro_03,BOLD:AAB9222,,658[0n],4,,0[n],,,1,Yes,,,,24-Jun-10,Simulium croxtoni,I,24 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium croxtoni,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,18-Jul-10,Canada,Nunavut,,Iqaluit,,63.7565,-68.5758,,,,,,,,,,,,,
NBPSI,NBPSI103-11,Moo_Sidec_01,Moo_Sidec_01,BOLD:ACZ4859,,658[0n],4,,0[n],,,1,Yes,,,,26-Jun-10,Simulium decorum,A,23-26 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium decorum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,22-Jul-10,Canada,Nunavut,,Iqaluit,,63.757,-68.4738,,,,,,,,,,,,,
NBPSI,NBPSI104-11,Moo_Sidec_02,Moo_Sidec_02,BOLD:ACZ4859,,658[0n],4,,0[n],,,1,Yes,,,,26-Jun-10,Simulium decorum,A,23-26 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium decorum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,22-Jul-10,Canada,Nunavut,,Iqaluit,,63.757,-68.4738,,,,,,,,,,,,,
NBPSI,NBPSI105-11,Moo_Sidec_03,Moo_Sidec_03,BOLD:ACZ4859,,658[0n],4,,0[n],,,1,Yes,,,,26-Jun-10,Simulium decorum,A,23-26 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium decorum,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,21-Aug-10,Canada,Nunavut,,Iqaluit,,63.7512,-68.459,,,,,,,,,,,,,
NBPSI,NBPSI109-11,Moo_Sijen_01,Moo_Sijen_01,BOLD:AAG9570,,658[0n],4,,0[n],,,1,Yes,,,,21-Jun-10,Simulium luggeri,A,19-21 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium luggeri,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,21-Aug-10,Canada,Nunavut,,Iqaluit,,63.7512,-68.459,,,,,,,,,,,,,
NBPSI,NBPSI110-11,Moo_Sijen_02,Moo_Sijen_02,BOLD:AAG9570,,658[0n],4,,0[n],,,1,Yes,,,,21-Jun-10,Simulium luggeri,A,19-21 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium luggeri,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,P. Schaefer,21-Aug-10,Canada,Nunavut,,Iqaluit,,63.7512,-68.459,,,,,,,,,,,,,
NBPSI,NBPSI111-11,Moo_Sijen_03,Moo_Sijen_03,BOLD:AAG9570,,658[0n],4,,0[n],,,1,Yes,,,,21-Jun-10,Simulium luggeri,A,18-21 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium luggeri,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,73.217,-119.621,,,,,,,,,,,,,
NBPSI,NBPSI106-11,Moo_Sirug_01,Moo_Sirug_01,BOLD:AAV8839,,658[0n],4,,0[n],,,1,Yes,,,,21-Jun-10,Simulium rugglesi,A,19-21 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium rugglesi,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,73.217,-119.621,,,,,,,,,,,,,
NBPSI,NBPSI107-11,Moo_Sirug_02,Moo_Sirug_02,BOLD:AAV8839,,658[0n],4,,0[n],,,1,Yes,,,,24-Jun-10,Simulium rugglesi,A,21-24 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium rugglesi,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,73.217,-119.621,,,,,,,,,,,,,
NBPSI,NBPSI108-11,Moo_Sirug_03,Moo_Sirug_03,BOLD:AAV8839,,658[0n],4,,0[n],,,1,Yes,,,,24-Jun-10,Simulium rugglesi,A,21-24 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium rugglesi,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,73.217,-119.621,,,,,,,,,,,,,
NBPSI,NBPSI100-11,Moo_Sisil_01,Moo_Sisil_01,BOLD:AAB9222,,658[0n],4,,0[n],,,1,Yes,,,,24-Jun-10,Simulium croxtoni,A,21-24 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium croxtoni,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,73.217,-119.621,,,,,,,,,,,,,
NBPSI,NBPSI101-11,Moo_Sisil_02,Moo_Sisil_02,BOLD:AAB9222,,658[0n],4,,0[n],,,1,Yes,,,,24-Jun-10,Simulium croxtoni,A,21-24 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium croxtoni,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,73.217,-119.621,,,,,,,,,,,,,
NBPSI,NBPSI102-11,Moo_Sisil_03,Moo_Sisil_03,BOLD:AAB9222,,622[0n],4,,0[n],,,1,Yes,,,,24-Jun-10,Simulium croxtoni,A,21-24 vi 2010,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium croxtoni,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,73.217,-119.621,,,,,,,,,,,,,
NBPSI,NBPSI341-13,MOO5_COIF,MOO5_COIF,BOLD:AAD8486,,608[0n],,,561[2n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,73.217,-119.621,,,,,,,,,,,,,
NBPSI,NBPSI342-13,NW01_COIF,NW01_COIF,BOLD:ACJ5631,,609[0n],,,561[0n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,73.217,-119.621,,,,,,,,,,,,,
NBPSI,NBPSI343-13,NW02_COIF,NW02_COIF,BOLD:AAD8486,,608[0n],,,561[0n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,73.217,-119.621,,,,,,,,,,,,,
NBPSI,NBPSI344-13,NW03_COIF,NW03_COIF,BOLD:ACJ5631,,609[0n],,,561[0n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,73.217,-119.621,,,,,,,,,,,,,
NBPSI,NBPSI345-13,NW04_COIF,NW04_COIF,BOLD:AAD8486,,608[0n],,,561[3n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,73.217,-119.621,,,,,,,,,,,,,
NBPSI,NBPSI346-13,NW05_COIF,NW05_COIF,BOLD:ACJ5631,,609[0n],,,561[2n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,73.217,-119.621,,,,,,,,,,,,,
NBPSI,NBPSI347-13,NW06_COIF,NW06_COIF,BOLD:ACJ5631,,609[0n],,,561[3n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Northwest Territories,,,,73.217,-119.621,,,,,,,,,,,,,
NBPSI,NBPSI348-13,NW07_COIF,NW07_COIF,BOLD:ACJ5631,,609[0n],,,561[5n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI349-13,NW08_COIF,NW08_COIF,BOLD:AAD8486,,608[0n],,,561[4n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI350-13,NW10_COIF,NW10_COIF,BOLD:ACJ5631,,609[0n],,,561[9n],,,,No,,,,,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI357-14,NW11_COIF,NW11_COIF,BOLD:AAD8486,,596[0n],,,562[0n],,,,No,,COII,,01-Jun-11,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,P. Schaefer,patrick.schaefer@mail.utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI358-14,NW12_COIF,NW12_COIF,BOLD:ACJ5631,,596[0n],,,562[0n],,,,No,,COII,,01-Jun-11,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,P. Schaefer,patrick.schaefer@mail.utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI359-14,NW13_COIF,NW13_COIF,BOLD:ACJ5631,,596[0n],,,562[0n],,,,No,,COII,,01-Jun-11,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,P. Schaefer,patrick.schaefer@mail.utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI360-14,NW14_COIF,NW14_COIF,BOLD:AAD8486,,596[0n],,,562[0n],,,,No,,COII,,01-Jun-11,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,P. Schaefer,patrick.schaefer@mail.utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI361-14,NW15_COIF,NW15_COIF,BOLD:ACJ5631,,596[0n],,,562[0n],,,,No,,COII,,01-Jun-11,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,P. Schaefer,patrick.schaefer@mail.utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI362-14,NW16_COIF,NW16_COIF,BOLD:ACJ5631,,596[0n],,,562[0n],,,,No,,COII,,01-Jun-11,Stegopterna emergens,,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,,Stegopterna,Stegopterna emergens,,P. Schaefer,patrick.schaefer@mail.utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
NBPSI,NBPSI001-11,Pgtest_Moo_01,Pgtest_Moo_01,BOLD:AAA4264,,658[0n],2,,0[n],,,1,Yes,,,,23-Jun-10,Simulium venustum complex,A,,,Royal Ontario Museum,,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Simulium venustum complex,,Patrick Schaefer,patrick.schaefer@utoronto.ca,,,,,Canada,Nunavut,Kitikmeot,Cambridge Bay,,69.117,-105.053,,,,,,,,,,,,,
